NR_ADMINISTRATIE,CODE_FUNCTIE,CODE_SOORT,NAAM_VOLLEDIG,full_address,postcode_cleaned,house_number,latitude,longitude,POSTCODE_VEST,NAAM_PLAATS_VEST,PROVINCIE_VEST,location_status,facility_type,years_of_operation,decade_opened,decade_closed,operation_period,DT_IN_BEDRIJF,DT_UIT_BEDRIJF,CODE_STAND_RECORD
02ME05,D,ILOC,Scholengemeenschap Tabor,Berkhouterweg 5.0 ,1624ns,5,52.6464106,5.0433921,1624NS,HOORN NH,Noord-Holland,Closed,International Education Center,42.8,1950s,2000s,1959-09-01 to 2002-06-28,1959-09-01,2002-06-28,H
25KD02,D,ILOC,Basisschool Atalanta,Zonnegloren 1.0 ,1704ze,1,52.64798099999999,4.803592099999999,1704ZE,HEERHUGOWAARD,Noord-Holland,Closed,International Education Center,7.6,2000s,2010s,2008-01-01 to 2015-08-01,2008-01-01,2015-08-01,H
23PY02,D,ILOC,obs De Klipper,Dubloen 98.0 ,1628rv,98,52.64871290000001,5.094176,1628RV,HOORN NH,Noord-Holland,Active,International Education Center,34.6,1990s,,1990-06-01 to Present,1990-06-01,,H
27BN01,D,ILOC,De Eclips,Sara de Bronovoland 7.0 ,1705md,7,52.6491735,4.8170003,1705MD,HEERHUGOWAARD,Noord-Holland,Active,International Education Center,25.6,1990s,,1999-06-01 to Present,1999-06-01,,H
10NX01,D,ILOC,pcbs De Hoeksteen (Dinkelweg),Gording 123.0 ,1628jg,123,52.649273,5.0822562,1628JG,HOORN NH,Noord-Holland,Closed,International Education Center,23.7,1980s,2000s,1985-08-01 to 2009-03-31,1985-08-01,2009-03-31,H
16GN03,D,ILOC,o.b.s. De Windvaan,Hogerbeetsstraat 14.0 ,1624xj,14,52.6494227,5.0606275,1624XJ,HOORN NH,Noord-Holland,Closed,International Education Center,14.7,1980s,2000s,1985-08-01 to 2000-03-28,1985-08-01,2000-03-28,H
04GJ01,D,ILOC,"De Eenhoorn (VSO) , locatie de Stormvogel",Van Oostzanenstraat 11.0 ,1624gj,11,52.6504494,5.070963,1624GJ,HOORN NH,Noord-Holland,Closed,International Education Center,31.9,1980s,2010s,1980-09-01 to 2012-08-01,1980-09-01,2012-08-01,H
29BH00,D,ILOC,De Blauwe Schuit,Vredehofstraat 7.0 a,1624xg,7,52.650569,5.059113099999999,1624XG,HOORN NH,Noord-Holland,Closed,International Education Center,106.7,1900s,2000s,1900-01-01 to 2006-09-01,1900-01-01,2006-09-01,H
06HI01,D,ILOC,Het Spectrum,Breitnerhof 220.0 ,1628xp,220,52.65185,5.1073393,1628XP,HOORN NH,Noord-Holland,Active,International Education Center,39.5,1980s,,1985-08-01 to Present,1985-08-01,,H
16KJ01,D,ILOC,obs De Vlieger,Kofschipstraat 10.0 ,1826cg,10,52.653107,4.7635198,1826CG,ALKMAAR,Noord-Holland,Closed,International Education Center,16.6,1980s,2000s,1985-08-01 to 2002-03-01,1985-08-01,2002-03-01,H
16KJ02,D,ILOC,Openbare Vroonermeerschool,P.C.Boutensstraat 4.0 ,1822kj,4,52.6534485,4.7715621,1822KJ,ALKMAAR,Noord-Holland,Active,International Education Center,7.5,2010s,,2017-08-01 to Present,2017-08-01,,H
12LQ01,D,ILOC,obs De Phoenix,Pluvier 2.0 ,1834xj,2,52.65361619999999,4.7826124,1834XJ,SINT PANCRAS,Noord-Holland,Closed,International Education Center,39.0,1980s,2020s,1985-08-01 to 2024-08-01,1985-08-01,2024-08-01,H
14GU04,D,ILOC,o.b.s. De Fonkelsteen,Middenweg 30.0 a,1703rc,30,52.6536479,4.817343,1703RC,HEERHUGOWAARD,Noord-Holland,Active,International Education Center,9.5,2010s,,2015-08-01 to Present,2015-08-01,,H
14FJ01,D,ILOC,pcbs De Oranjehof,Kofschipstraat 12.0 ,1826cg,12,52.65370129999999,4.7629815,1826CG,ALKMAAR,Noord-Holland,Closed,International Education Center,29.0,1980s,2010s,1985-08-01 to 2014-08-01,1985-08-01,2014-08-01,H
18ZJ05,D,ILOC,Arbeidstrainingcentrum,Otterkoog 121.0 ,1822bx,121,52.6548698,4.7972493,1822BX,ALKMAAR,Noord-Holland,Closed,International Education Center,29.4,1980s,2010s,1981-08-01 to 2011-01-01,1981-08-01,2011-01-01,H
10IB02,D,ILOC,Rudolf Steinerschool,Standerdmolen 2.0 -4,1703nk,2,52.6549608,4.8288714,1703NK,HEERHUGOWAARD,Noord-Holland,Closed,International Education Center,18.0,1980s,2000s,1985-08-01 to 2003-08-01,1985-08-01,2003-08-01,H
23PY01,D,ILOC,obs De Klipper,Hanebalk 1.0 ,1628ma,1,52.6554177,5.0948107,1628MA,HOORN NH,Noord-Holland,Closed,International Education Center,23.2,1990s,2010s,1990-06-01 to 2013-08-01,1990-06-01,2013-08-01,H
16HV01,D,ILOC,Openbare Basisschool Wereldwijzer,Nachtegaal 144.0 ,1628dj,144,52.655451,5.0839873,1628DJ,HOORN NH,Noord-Holland,Active,International Education Center,8.5,2010s,,2016-08-01 to Present,2016-08-01,,H
11DE01,D,ILOC,loc. De Rakkers,Marketentster 2.0 ,1625wb,2,52.6558703,5.0490843,1625WB,HOORN NH,Noord-Holland,Closed,International Education Center,23.9,1980s,2000s,1985-08-01 to 2009-06-15,1985-08-01,2009-06-15,H
24PC01,D,ILOC,oec.basisschool Dynamis,Jacques Bloemhof 15.0 ,1628vm,15,52.6565715,5.095947,1628VM,HOORN NH,Noord-Holland,Closed,International Education Center,31.2,1990s,2020s,1992-06-01 to 2023-08-01,1992-06-01,2023-08-01,H
12SY01,D,ILOC,De Kameleon,Middenweg 36.0 a,1703rd,36,52.6579198,4.8238858,1703RD,HEERHUGOWAARD,Noord-Holland,Closed,International Education Center,24.0,1980s,2000s,1985-08-01 to 2009-08-01,1985-08-01,2009-08-01,H
16GN01,D,ILOC,obs De Windvaan (De Tweemaster),Ark 1.0 ,1625ce,1,52.6596219,5.056917299999999,1625CE,HOORN NH,Noord-Holland,Active,International Education Center,39.5,1980s,,1985-08-01 to Present,1985-08-01,,H
09XE02,D,ILOC,R.K. Jenaplanschool De Pontennier,Ark 2.0 ,1625ce,2,52.6600012,5.0587808,1625CE,HOORN NH,Noord-Holland,Closed,International Education Center,17.0,1980s,2000s,1985-08-01 to 2002-08-01,1985-08-01,2002-08-01,H
14GU04,D,ILOC,o.b.s. De Fonkelsteen,Onyx 89.0 ,1703cg,89,52.660173,4.8214194,1703CG,HEERHUGOWAARD,Noord-Holland,Active,International Education Center,9.5,2010s,,2015-08-01 to Present,2015-08-01,,H
01WX02,D,ILOC,"De Alk, afd. VSO",Elgerweg 101.0 ,1825kb,101,52.66142379999999,4.7490855,1825KB,ALKMAAR,Noord-Holland,Closed,International Education Center,29.4,1980s,2010s,1981-08-17 to 2011-01-01,1981-08-17,2011-01-01,H
14GU02,D,ILOC,De Aventurijn,Smaragd 27.0 ,1703ga,27,52.6614342,4.817068,1703GA,HEERHUGOWAARD,Noord-Holland,Closed,International Education Center,26.4,1980s,2010s,1985-08-01 to 2012-01-01,1985-08-01,2012-01-01,H
18XX03,D,ILOC,Berechja College,Lange Riet 2.0 ,8321xa,2,52.6619306,5.604676599999999,8321XA,URK,Flevoland,Closed,International Education Center,7.4,2000s,2010s,2007-08-01 to 2015-01-01,2007-08-01,2015-01-01,H
29EH00,D,ILOC,Muziekschool Dijk en Waard,Middenwaard 63.0 ,1703sc,63,52.6623266,4.8278691,1703SC,HEERHUGOWAARD,Noord-Holland,Closed,International Education Center,106.7,1900s,2000s,1900-01-01 to 2006-09-01,1900-01-01,2006-09-01,H
18OQ01,D,ILOC,AZC Het Startblok,Drostenstraat 3.0 ,7742bb,3,52.66236010000001,6.7500087,7742BB,COEVORDEN,Drenthe,Closed,International Education Center,18.4,1980s,2000s,1985-08-01 to 2003-12-31,1985-08-01,2003-12-31,H
11RG01,D,ILOC,"De Boomladder, locatie Eikenlaan",Eikenlaan 4.0 -6,1702tb,4,52.662433,4.8396291,1702TB,HEERHUGOWAARD,Noord-Holland,Closed,International Education Center,37.0,1980s,2020s,1985-08-01 to 2022-08-01,1985-08-01,2022-08-01,H
19YT01,D,ILOC,Openbare school voor PRO,J.J.P. Oudweg 8.0 ,1703de,8,52.6639805,4.8109967,1703DE,HEERHUGOWAARD,Noord-Holland,Closed,International Education Center,33.0,1970s,2010s,1978-08-01 to 2011-08-01,1978-08-01,2011-08-01,H
00XA03,D,ILOC,"Trinitas College, r.k. sg. voor gymnasium, atheneum, havo, vmbo, lwoo",Beukenlaan 1.0 ,1701da,1,52.66421039999999,4.8503654,1701DA,HEERHUGOWAARD,Noord-Holland,Closed,International Education Center,40.0,1970s,2010s,1973-08-01 to 2013-08-01,1973-08-01,2013-08-01,H
06NG01,D,ILOC,Petrus Dathenusschool,Vlechttuinen 3.0 ,8322ba,3,52.6643747,5.6294087,8322BA,URK,Flevoland,Closed,International Education Center,17.0,1980s,2000s,1986-08-01 to 2003-08-01,1986-08-01,2003-08-01,H
16WW01,D,ILOC,o.b.s. De Dobbelsteen,Dovenetel 78.0 ,1689sm,78,52.66492479999999,5.0444016,1689SM,ZWAAG,Noord-Holland,Closed,International Education Center,15.0,1980s,2000s,1985-08-01 to 2000-08-01,1985-08-01,2000-08-01,H
18XX04,D,ILOC,Berechja College,De Noord 9.0 ,8321ba,9,52.66495159999999,5.6004014,8321BA,URK,Flevoland,Closed,International Education Center,7.4,2000s,2010s,2007-08-01 to 2015-01-01,2007-08-01,2015-01-01,H
05SC01,D,ILOC,cbs Het Baken,Kerkplein 4.0 ,1834ad,4,52.6653968,4.7880768,1834AD,SINT PANCRAS,Noord-Holland,Closed,International Education Center,16.0,1980s,2000s,1985-08-01 to 2001-08-01,1985-08-01,2001-08-01,H
00XA03,D,ILOC,"Trinitas College, r.k. sg. voor gymnasium, atheneum, havo, vmbo, lwoo",W.M. Dudokweg 1.0 ,1703da,1,52.6655473,4.8142008,1703DA,HEERHUGOWAARD,Noord-Holland,Closed,International Education Center,40.0,1970s,2010s,1973-08-01 to 2013-08-01,1973-08-01,2013-08-01,H
11DX01,D,ILOC,AZC-school De Regenboog,Taxuslaan 32.0 ,1702sc,32,52.66605999999999,4.8423678,1702SC,HEERHUGOWAARD,Noord-Holland,Active,International Education Center,9.3,2010s,,2015-10-01 to Present,2015-10-01,,H
09XE01,D,ILOC,locatie De Boogerd,De Opgang 3.0 ,1689kz,3,52.6663924,5.0504935,1689KZ,ZWAAG,Noord-Holland,Closed,International Education Center,17.0,1980s,2000s,1985-08-01 to 2002-08-01,1985-08-01,2002-08-01,H
15UP01,D,ILOC,"Openbare basisschool Liereland, locatie De Cilinder (Montessori)",Johanna Naberstraat 81.0 ,1827lb,81,52.6664292,4.7652475,1827LB,ALKMAAR,Noord-Holland,Active,International Education Center,39.5,1980s,,1985-08-01 to Present,1985-08-01,,H
11DO01,D,ILOC,Koningin Julianaschool,Almerelaan 19.0 ,8321ja,19,52.6664568,5.599895,8321JA,URK,Flevoland,Active,International Education Center,39.5,1980s,,1985-08-01 to Present,1985-08-01,,H
11PS01,D,ILOC,De Rank (onderbouw),Akkerwinde 74.0 ,1689nw,74,52.6675301,5.047204799999999,1689NW,ZWAAG,Noord-Holland,Closed,International Education Center,25.0,1980s,2010s,1985-08-01 to 2010-08-01,1985-08-01,2010-08-01,H
12KH01,D,ILOC,Frits Bode school (gr 1 en 2),Middelbuurt 118.0 ,8321ze,118,52.6676647,5.6218463,8321ZE,URK,Flevoland,Closed,International Education Center,15.0,1980s,2000s,1985-08-01 to 2000-08-01,1985-08-01,2000-08-01,H
07AV01,D,ILOC,rkbs Pancratius,Pennekamplaan 13.0 ,1696cb,13,52.66898219999999,5.115684,1696CB,OOSTERBLOKKER,Noord-Holland,Active,International Education Center,39.5,1980s,,1985-08-01 to Present,1985-08-01,,H
18XX02,D,ILOC,Berechja,Waaiershoek 46.0 ,8321bh,46,52.6691774,5.6070274,8321BH,URK,Flevoland,Closed,International Education Center,8.0,2000s,2010s,2007-01-01 to 2015-01-01,2007-01-01,2015-01-01,H
07AV01,D,ILOC,rkbs Pancratius,Pennekamplaan 58.0 ,1696cd,58,52.6695978,5.116728999999999,1696CD,OOSTERBLOKKER,Noord-Holland,Active,International Education Center,39.5,1980s,,1985-08-01 to Present,1985-08-01,,H
22JV01,D,ILOC,rkbs Erasmus,J.M.P.de Biestraat 2.0  - 4,1827pa,2,52.67143660000001,4.7660814,1827PA,ALKMAAR,Noord-Holland,Closed,International Education Center,20.4,1980s,2010s,1989-08-01 to 2010-01-01,1989-08-01,2010-01-01,H
16YA01,D,ILOC,Openbare Basisschool Socrates,Lage Hoek 71.0 ,1689cp,71,52.6716,5.088909,1689CP,ZWAAG,Noord-Holland,Active,International Education Center,12.5,2010s,,2012-08-01 to Present,2012-08-01,,H
00XA04,D,ILOC,"Trinitas College, locatie Don Bosco",Bickerstraat 31.0 ,1701ed,31,52.67225269999999,4.8462128,1701ED,HEERHUGOWAARD,Noord-Holland,Closed,International Education Center,32.6,1970s,2000s,1973-08-01 to 2006-03-02,1973-08-01,2006-03-02,H
23JH01,D,ILOC,obs De Cocon,Pater Schiphorststraat 1.0 ,1827nj,1,52.6724343,4.7662539,1827NJ,ALKMAAR,Noord-Holland,Closed,International Education Center,23.0,1990s,2010s,1990-01-01 to 2013-01-01,1990-01-01,2013-01-01,H
05IF01,D,ILOC,Basisschool de Caegh,Laan van Meerweijde 2.0 ,1713bm,2,52.6735102,4.9094013,1713BM,OBDAM,Noord-Holland,Closed,International Education Center,20.0,1980s,2000s,1985-08-01 to 2005-08-01,1985-08-01,2005-08-01,H
12LQ01,D,ILOC,obs De Phoenix,Westeinde 2.0 ,1721pz,2,52.6782394,4.8031179,1721PZ,BROEK OP LANGEDIJK,Noord-Holland,Closed,International Education Center,39.0,1980s,2020s,1985-08-01 to 2024-08-01,1985-08-01,2024-08-01,H
05TY01,D,ILOC,Nevenvestiging Rhenenlaan gr.1 en 2,Godfried van Rhenenlaan 3.0 ,8325ev,3,52.6784557,5.9598005,8325EV,VOLLENHOVE,Overijssel,Closed,International Education Center,25.4,1980s,2010s,1985-08-01 to 2011-01-01,1985-08-01,2011-01-01,H
08PV01,D,ILOC,pcbs JD van Arkel,Dorpsstraat 130.0 ,1721bp,130,52.6803298,4.8086245,1721BP,BROEK OP LANGEDIJK,Noord-Holland,Closed,International Education Center,23.0,1980s,2000s,1985-08-01 to 2008-08-01,1985-08-01,2008-08-01,H
29JR00,D,ILOC,Wognumse muziekschool,Sportlaan 11.0 ,1687bp,11,52.6852691,5.022474,1687BP,WOGNUM,Noord-Holland,Closed,International Education Center,106.7,1900s,2000s,1900-01-01 to 2006-09-01,1900-01-01,2006-09-01,H
10WO01,D,ILOC,rkbs De Hussel,Kruisgang 1.0 ,1613da,1,52.688574,5.224525,1613DA,GROOTEBROEK,Noord-Holland,Closed,International Education Center,24.7,1980s,2010s,1985-08-01 to 2010-04-01,1985-08-01,2010-04-01,H
13XJ01,D,ILOC,obs 't Vierspan/dep. De Sluis,Dracht 26.0 ,1613bn,26,52.6889066,5.228703299999999,1613BN,GROOTEBROEK,Noord-Holland,Closed,International Education Center,17.0,1980s,2000s,1985-08-01 to 2002-08-01,1985-08-01,2002-08-01,H
29FF00,D,ILOC,Reg.Instituut voor Musische Vorming,Zuideinde 108.0 ,7941gl,108,52.6901692,6.1904891,7941GL,MEPPEL,Drenthe,Closed,International Education Center,106.7,1900s,2000s,1900-01-01 to 2006-09-01,1900-01-01,2006-09-01,H
13XJ02,D,ILOC,obs 't Vierspan/dep.Wendel,Korenmolenlaan 2.0 ,1611xe,2,52.6921153,5.245538499999999,1611XE,BOVENKARSPEL,Noord-Holland,Active,International Education Center,39.5,1980s,,1985-08-01 to Present,1985-08-01,,H
18CV02,D,ILOC,"Martinus College, afd. vmbo",De Aanloop 6.0 ,1613kw,6,52.69220869999999,5.2174584,1613KW,GROOTEBROEK,Noord-Holland,Closed,International Education Center,33.7,1970s,2000s,1974-08-01 to 2008-04-22,1974-08-01,2008-04-22,H
10ZY01,D,ILOC,rkbs De Molenwiek,Brilliant Starstraat 90.0 ,1611dt,90,52.6933685,5.247150100000001,1611DT,BOVENKARSPEL,Noord-Holland,Active,International Education Center,39.5,1980s,,1985-08-01 to Present,1985-08-01,,H
09MZ01,D,ILOC,p.c.b.s. Anne Frank locatie centrum,Catharinastraat 9.0 ,7941jd,9,52.694658,6.1926419,7941JD,MEPPEL,Drenthe,Active,International Education Center,39.5,1980s,,1985-08-01 to Present,1985-08-01,,H
19SK02,D,ILOC,"gr.7+8,vso afd)",Dirk Jakobsstraat 8.0 ,7941kj,8,52.695943,6.196600200000001,7941KJ,MEPPEL,Drenthe,Closed,International Education Center,52.5,1950s,2000s,1955-01-01 to 2007-07-01,1955-01-01,2007-07-01,H
11YL01,D,ILOC,rkbs De Duizend Eilanden,Schoolstraat 25.0 ,1723aa,25,52.6969637,4.8059888,1723AA,NOORD-SCHARWOUDE,Noord-Holland,Closed,International Education Center,31.0,1980s,2010s,1985-08-01 to 2016-08-01,1985-08-01,2016-08-01,H
29GW00,D,ILOC,St. Muziekschool Stedebroec,Zesstedenweg 163.0 Grbr,1613jd,163,52.697301,5.2219725,1613JD,GROOTEBROEK,Noord-Holland,Closed,International Education Center,106.7,1900s,2000s,1900-01-01 to 2006-09-01,1900-01-01,2006-09-01,H
11LR01,D,ILOC,Protestants Christelijke Basisschool de Akker,Argusvlinder 2.0 A,7943rx,2,52.6980091,6.2294933,7943RX,MEPPEL,Drenthe,Active,International Education Center,13.5,2010s,,2011-08-01 to Present,2011-08-01,,H
11NE01,D,ILOC,rkbs Willibrordus,Juk 5.0 ,1611jk,5,52.6985941,5.2382274,1611JK,BOVENKARSPEL,Noord-Holland,Closed,International Education Center,29.0,1980s,2010s,1985-08-01 to 2014-08-01,1985-08-01,2014-08-01,H
11YL02,D,ILOC,rkbs De Duizend Eilanden,Tulpenstraat 2.0 ,1723wb,2,52.698982,4.812401599999999,1723WB,NOORD-SCHARWOUDE,Noord-Holland,Closed,International Education Center,19.0,1980s,2000s,1985-08-01 to 2004-08-01,1985-08-01,2004-08-01,H
07FO01,D,ILOC,Praktijkschool Westfriesland/loc.Spanbroek,Pastoor Meriusstraat 100.0 ,1715ve,100,52.7022762,4.9489523,1715VE,SPANBROEK,Noord-Holland,Closed,International Education Center,20.9,1980s,2000s,1981-09-01 to 2002-08-01,1981-09-01,2002-08-01,H
19SK01,D,ILOC,De Diedel (gr.1+2),Goeman Borgesiussingel 2.0 ,7942al,2,52.7031242,6.197857,7942AL,MEPPEL,Drenthe,Closed,International Education Center,52.5,1950s,2000s,1955-01-01 to 2007-07-01,1955-01-01,2007-07-01,H
10FH01,D,ILOC,De Veste,Spaans Leger 31.0 ,1601pb,31,52.70462089999999,5.2854893,1601PB,ENKHUIZEN,Noord-Holland,Active,International Education Center,39.5,1980s,,1985-08-01 to Present,1985-08-01,,H
29BZ00,D,ILOC,Gem.muziekschool Opmeer,Meibloem 48.0 ,1716va,48,52.705716,4.9423092,1716VA,OPMEER,Noord-Holland,Closed,International Education Center,106.7,1900s,2000s,1900-01-01 to 2006-09-01,1900-01-01,2006-09-01,H
29FC00,D,ILOC,Muzisch Centrum,Harmen Visserplein 2.0 ,8302bw,2,52.70939629999999,5.7463494,8302BW,EMMELOORD,Flevoland,Closed,International Education Center,106.7,1900s,2000s,1900-01-01 to 2006-09-01,1900-01-01,2006-09-01,H
25GV14,D,ILOC,Emmeloord De Rotonde Praktijkonderwijs,Scandinavielaan 33.0 a,8303gn,33,52.7095525,5.7418317,8303GN,EMMELOORD,Flevoland,Closed,International Education Center,14.4,1990s,2010s,1995-08-01 to 2010-01-01,1995-08-01,2010-01-01,H
04YU01,D,ILOC,rkbs Hoeksteen/ gr. 3a + 3b,Populierenlaan 11.0 ,1602sw,11,52.710476,5.280514999999999,1602SW,ENKHUIZEN,Noord-Holland,Active,International Education Center,39.5,1980s,,1985-08-01 to Present,1985-08-01,,H
14YR01,D,ILOC,De Zevensprong,Skagerrak 7.0 ,8303va,7,52.7122767,5.7368745,8303VA,EMMELOORD,Flevoland,Active,International Education Center,39.5,1980s,,1985-08-01 to Present,1985-08-01,,H
12MQ02,D,ILOC,obs Het Driespan,Reigerweg 41.0 ,1602pa,41,52.7125034,5.2799426,1602PA,ENKHUIZEN,Noord-Holland,Closed,International Education Center,26.0,1980s,2010s,1985-08-01 to 2011-08-01,1985-08-01,2011-08-01,H
23HU07,D,ILOC,De Optimist VSO,Hoefbladstraat 1.0 b,8302vm,1,52.7125733,5.7450274,8302VM,EMMELOORD,Flevoland,Closed,International Education Center,2.6,2010s,2010s,2010-01-01 to 2012-08-01,2010-01-01,2012-08-01,H
14KI01,D,ILOC,Dislokatie voor gr 1 en 2,Skagerrak 3.0 ,8303va,3,52.7127595,5.7369306,8303VA,EMMELOORD,Flevoland,Closed,International Education Center,18.0,1980s,2000s,1985-08-01 to 2003-08-01,1985-08-01,2003-08-01,H
14GF01,D,ILOC,Dislokatie voor gr 1 en 2,Warande 82.0 ,8316cs,82,52.7127707,5.8617902,8316CS,MARKNESSE,Flevoland,Closed,International Education Center,18.4,1980s,2000s,1985-08-01 to 2004-01-01,1985-08-01,2004-01-01,H
12MQ01,D,ILOC,obs Het Driespan,Flosbeugel 17.0 ,1602ew,17,52.7131195,5.2632727,1602EW,ENKHUIZEN,Noord-Holland,Active,International Education Center,39.5,1980s,,1985-08-01 to Present,1985-08-01,,H
14WS01,D,ILOC,Zonnebloem (midden- en bovenbouw),Geneveplein 1.0 ,8303jz,1,52.7132663,5.7403029,8303JZ,EMMELOORD,Flevoland,Closed,International Education Center,112.0,1900s,2010s,1900-01-01 to 2012-01-01,1900-01-01,2012-01-01,H
16CN01,D,ILOC,dependance p.c.b.s. De Sprong,Anjerstraat 1.0 ,7906le,1,52.71352109999999,6.488965599999999,7906LE,HOOGEVEEN,Drenthe,Closed,International Education Center,21.0,1980s,2000s,1985-08-01 to 2006-08-01,1985-08-01,2006-08-01,H
06SV02,D,ILOC,’t Ruige Veldschool loc. Lomanlaan,Lomanlaan 123.0 ,7906hw,123,52.71393029999999,6.4822074,7906HW,HOOGEVEEN,Drenthe,Closed,International Education Center,35.0,1970s,2000s,1974-08-01 to 2009-08-01,1974-08-01,2009-08-01,H
12UZ01,D,ILOC,o.b.s. Het Spectrum locatie Zuid,Boekenberghstraat 12.0 ,7906ga,12,52.7152223,6.48177,7906GA,HOOGEVEEN,Drenthe,Active,International Education Center,39.5,1980s,,1985-08-01 to Present,1985-08-01,,H
02JG02,D,ILOC,het Emelwerda College - geb. de Wilg,Wilgenlaan 1.0 ,8302am,1,52.716046,5.7505787,8302AM,EMMELOORD,Flevoland,Closed,International Education Center,111.6,1900s,2010s,1900-01-01 to 2011-08-01,1900-01-01,2011-08-01,H
00ZF04,D,ILOC,MKD Schuthorst so,Schutlandenweg 7.0 ,7908dx,7,52.7169287,6.4546942,7908DX,HOOGEVEEN,Drenthe,Closed,International Education Center,31.2,1970s,2000s,1977-11-01 to 2009-01-01,1977-11-01,2009-01-01,H
02JG03,D,ILOC,het Emelwerda College - geb. de Es,Espelerlaan 72.0 ,8302dc,72,52.7182955,5.7459365,8302DC,EMMELOORD,Flevoland,Closed,International Education Center,111.6,1900s,2010s,1900-01-01 to 2011-08-01,1900-01-01,2011-08-01,H
12UZ02,D,ILOC,o.b.s. Het Spectrum locatie De Goudvink,De Vink 6.0 ,7905hn,6,52.7183793,6.4983236,7905HN,HOOGEVEEN,Drenthe,Active,International Education Center,39.5,1980s,,1985-08-01 to Present,1985-08-01,,H
13AZ02,D,ILOC,"KienderWijs, afdeling anderstaligen van odbs ‘t Kienholt",Van Leeuwenhoekstraat 85.0 ,7908bj,85,52.7220938,6.4542096,7908BJ,HOOGEVEEN,Drenthe,Active,International Education Center,9.9,2010s,,2015-03-01 to Present,2015-03-01,,H
16FI01,D,ILOC,Weidebloem,Curiestraat 22.0 ,7909bt,22,52.7223227,6.4615526,7909BT,HOOGEVEEN,Drenthe,Active,International Education Center,9.9,2010s,,2015-03-01 to Present,2015-03-01,,H
09QG01,D,ILOC,De Doorbraak,Doorbraak 9.0 ,1749am,9,52.7225329,4.7399612,1749AM,WARMENHUIZEN,Noord-Holland,Active,International Education Center,13.5,2010s,,2011-08-01 to Present,2011-08-01,,H
07NY01,D,ILOC,AZC 't Basilicum,Rozemarijn 25.0 a,7891wz,25,52.7245467,6.9856663,7891WZ,KLAZIENAVEEN,Drenthe,Closed,International Education Center,19.6,1980s,2000s,1985-08-01 to 2005-02-24,1985-08-01,2005-02-24,H
18KF01,D,ILOC,AZC afd. De Dissel,Burgemeester Buitenweg 8.0 ,7961cs,8,52.7251499,6.252650900000001,7961CS,RUINERWOLD,Drenthe,Closed,International Education Center,18.0,1980s,2000s,1985-08-01 to 2003-08-01,1985-08-01,2003-08-01,H
29JV00,D,ILOC,Centrum voor Kunstzinnige Vorming Hoogeveen,Hoofdstraat 17.0 ,7902ea,17,52.727134,6.478725799999999,7902EA,HOOGEVEEN,Drenthe,Closed,International Education Center,106.7,1900s,2000s,1900-01-01 to 2006-09-01,1900-01-01,2006-09-01,H
29CC00,D,ILOC,Gemeenschappelijke Muziekschool Hoogeveen,Markt 5.0 ,7902bk,5,52.7282585,6.4793303,7902BK,HOOGEVEEN,Drenthe,Closed,International Education Center,106.7,1900s,2000s,1900-01-01 to 2006-09-01,1900-01-01,2006-09-01,H
00ZF12,D,ILOC,"SO/VSO Interne school De Dreei, OPDC LVG",Voltastraat 4.0 ,7903ab,4,52.73395319999999,6.477887099999999,7903AB,HOOGEVEEN,Drenthe,Closed,International Education Center,1.4,2010s,2010s,2010-08-01 to 2012-01-01,2010-08-01,2012-01-01,H
00ZF12,D,ILOC,"SO/VSO Interne school De Dreei, OPDC LVG",Voltastraat 4.0 ,7903ab,4,52.7339892,6.478019499999999,7903AB,HOOGEVEEN,Drenthe,Closed,International Education Center,1.4,2010s,2010s,2010-08-01 to 2012-01-01,2010-08-01,2012-01-01,H
29DK00,D,ILOC,Muziekschool Oostelijk West-Friesland,Simon Koopmanstraat 206.0 ,1693bl,206,52.7362214,5.1449114,1693BL,WERVERSHOOF,Noord-Holland,Closed,International Education Center,106.7,1900s,2000s,1900-01-01 to 2006-09-01,1900-01-01,2006-09-01,H
06BM01,D,ILOC,o.b.s. De Piramide,Not Steenpoortestraat 55.0 ,1619cv,55,52.73838019999999,5.1860824,1619CV,ANDIJK,Noord-Holland,Closed,International Education Center,15.0,1980s,2000s,1985-08-01 to 2000-08-01,1985-08-01,2000-08-01,H
