NR_ADMINISTRATIE,CODE_FUNCTIE,CODE_SOORT,education_sector,institution_type,NAAM_VOLLEDIG,full_address,POSTCODE_VEST,NAAM_PLAATS_VEST,PROVINCIE_VEST,DT_IN_BEDRIJF,DT_UIT_BEDRIJF,is_active,CODE_STAND_RECORD,postcode_cleaned,location_type,function_type,temporal_status
29NC00,D,ILOC,vocational,international,Iederwijs De Leeuwerick,Novaliastraat 21.0 ,5712CP,SOMEREN,Noord-Brabant,1900-01-01,2011-08-01,False,H,5712cp,ILOC,D,Historical
29NH00,D,ILOC,vocational,international,KADES,Anna Paulownastraat 97.0 ,2518BC,'S-GRAVENHAGE,Zuid-Holland,1900-01-01,2011-09-01,False,H,2518bc,ILOC,D,Historical
00LD03,D,ILOC,vocational,international,School Lyndensteyn VSO-lg-mg-lzk,Hoofdstraat 1.0 ,9244CL,BEETSTERZWAAG,Friesland,1900-01-01,2012-01-01,False,H,9244cl,ILOC,D,Historical
00MU02,D,ILOC,vocational,international,SO-ITB afdeling Bolsward,Groot Kerkhof 1.0 ,8701HG,BOLSWARD,Friesland,1900-01-01,2012-01-01,False,H,8701hg,ILOC,D,Historical
00MU06,D,ILOC,vocational,international,De Witakker VSO-lz,Marderleane 1.0 ,8572WG,RIJS,Friesland,1900-01-01,2012-01-01,False,H,8572wg,ILOC,D,Historical
01PD02,D,ILOC,vocational,international,"Herman Broeren, dependance Molenhoek",Sportlaan 51.0 ,5242CP,ROSMALEN,Noord-Brabant,1900-01-01,2012-01-01,False,H,5242cp,ILOC,D,Historical
01TQ01,D,ILOC,vocational,international,Klimopschool VSO,Hoflaan 10.0 ,1217EA,HILVERSUM,Noord-Holland,1900-01-01,2012-01-01,False,H,1217ea,ILOC,D,Historical
02YN10,D,ILOC,vocational,international,Eleos,Meeuwenlaan 6.0 ,8011BZ,ZWOLLE,Overijssel,1900-01-01,2012-01-01,False,H,8011bz,ILOC,D,Historical
14RB02,D,ILOC,vocational,international,J.H. Donnerschool - VSO,Rudolphlaan 5.0 ,3794MZ,DE GLIND,Gelderland,1900-01-01,2012-01-01,False,H,3794mz,ILOC,D,Historical
14UA01,D,ILOC,vocational,international,Alphons Laudyschool VSO,Van Nijenrodeweg 648.0 ,1082HZ,AMSTERDAM,Noord-Holland,1900-01-01,2012-01-01,False,H,1082hz,ILOC,D,Historical
14VR01,D,ILOC,vocational,international,"Franciscusoord, Mytylschool voor VSO-LG/MG",Onderstestraat 29.0 ,6301KA,VALKENBURG LB,Limburg,1900-01-01,2012-01-01,False,H,6301ka,ILOC,D,Historical
14WS01,D,ILOC,vocational,international,Zonnebloem (midden- en bovenbouw),Geneveplein 1.0 ,8303JZ,EMMELOORD,Flevoland,1900-01-01,2012-01-01,False,H,8303jz,ILOC,D,Historical
19TX02,D,ILOC,vocational,international,Meester Duisterhout locatie Engelmanstraat SO (t/m 12 jaar),J P Engelmanstraat 3.0 ,8442GE,HEERENVEEN,Friesland,1900-01-01,2012-01-01,False,H,8442ge,ILOC,D,Historical
20KH01,D,ILOC,vocational,international,"De Regenboog, locatie Erasmussingel",Erasmussingel 120.0 ,3051XC,ROTTERDAM,Zuid-Holland,1900-01-01,2012-01-01,False,H,3051xc,ILOC,D,Historical
29PR00,D,ILOC,vocational,international,Expertisecentrum Ouderenbeleid,Apollolaan 11.0 ,6411BA,HEERLEN,Limburg,1900-01-01,2012-01-01,False,H,6411ba,ILOC,D,Historical
29NK00,D,ILOC,vocational,international,Reinier van Kuyk en Rob Broeren Maupertuus,Biltseweg 8.0 ,3735MC,BOSCH EN DUIN,Utrecht,1900-01-01,2012-07-17,False,H,3735mc,ILOC,D,Historical
29NL00,D,ILOC,vocational,international,Maupertuus,Horstlaan 2.0 ,3971LC,DRIEBERGEN-RIJSENBURG,Utrecht,1900-01-01,2012-07-17,False,H,3971lc,ILOC,D,Historical
00ML11,D,ILOC,vocational,international,"Meridiaan College, vestiging 't Hooghe Landt",Parelhoenstraat 4.0 ,3815AG,AMERSFOORT,Utrecht,1900-01-01,2012-08-01,False,H,3815ag,ILOC,D,Historical
00PQ01,D,ILOC,vocational,international,De Pels - VSO,Kranenburgerweg 20.0 ,3582GR,UTRECHT,Utrecht,1900-01-01,2012-08-01,False,H,3582gr,ILOC,D,Historical
02RO01,D,ILOC,vocational,international,De Kom - VSO,Pa Hoeklaan 2.0 ,6651TG,DRUTEN,Gelderland,1900-01-01,2012-08-01,False,H,6651tg,ILOC,D,Historical
02YN14,D,ILOC,vocational,international,De Ambelt VSO,Hobbemalaan 19.0 ,7312MR,APELDOORN,Gelderland,1900-01-01,2012-08-01,False,H,7312mr,ILOC,D,Historical
02YN14,D,ILOC,vocational,international,De Ambelt VSO,Noorderlaan 61.0 ,7322HM,APELDOORN,Gelderland,1900-01-01,2012-08-01,False,H,7322hm,ILOC,D,Historical
17WK01,D,ILOC,vocational,international,"Sint Mattheusschool, afdeling VSO",Margrietstraat 15.0 ,3051TV,ROTTERDAM,Zuid-Holland,1900-01-01,2012-08-01,False,H,3051tv,ILOC,D,Historical
17WK01,D,ILOC,vocational,international,"Sint Mattheusschool, afdeling VSO",Assendelftstraat 7.0 ,3061ZL,ROTTERDAM,Zuid-Holland,1900-01-01,2012-08-01,False,H,3061zl,ILOC,D,Historical
29LZ00,D,ILOC,vocational,international,instituut Westvoorne VO,Rijksstraatweg 243.0 ,3222KD,HELLEVOETSLUIS,Zuid-Holland,1900-01-01,2012-08-01,False,H,3222kd,ILOC,D,Historical
29PV00,D,ILOC,vocational,international,Lafayette School,Derde Oosterparkstraat 237.0 a,1092EA,AMSTERDAM,Noord-Holland,1900-01-01,2012-08-01,False,H,1092ea,ILOC,D,Historical
16QL06,D,ILOC,vocational,international,Heilig Landstichting,Scherpenkampweg 2.0 ,6545AL,NIJMEGEN,Gelderland,1900-01-01,2013-01-01,False,H,6545al,ILOC,D,Historical
16QL06,D,ILOC,vocational,international,Heilig Landstichting,Dromedarisstraat 20.0 ,6531NV,NIJMEGEN,Gelderland,1900-01-01,2013-01-01,False,H,6531nv,ILOC,D,Historical
16QL06,D,ILOC,vocational,international,Loctie Hazenkamp,Dromedarisstraat 1.0 a,6531NS,NIJMEGEN,Gelderland,1900-01-01,2013-01-01,False,H,6531ns,ILOC,D,Historical
00LJ03,D,ILOC,vocational,international,Chr. College Schaersvoorde,Ludgerstraat 75.0 ,7121EH,AALTEN,Gelderland,1900-01-01,2013-08-01,False,H,7121eh,ILOC,D,Historical
00LJ03,D,ILOC,vocational,international,Chr. College Schaersvoorde,Landbouwstraat 1.0 ,7122VM,AALTEN,Gelderland,1900-01-01,2013-08-01,False,H,7122vm,ILOC,D,Historical
00RZ02,D,ILOC,vocational,international,"Montessori College, dislocatie Berg en Dalseweg",Berg en Dalseweg 295.0 ,6522CH,NIJMEGEN,Gelderland,1900-01-01,2013-08-01,False,H,6522ch,ILOC,D,Historical
00RZ03,D,ILOC,vocational,international,"Montessori College, dislocatie Vlierestraat",Vlierestraat 3.0 ,6523EX,NIJMEGEN,Gelderland,1900-01-01,2013-08-01,False,H,6523ex,ILOC,D,Historical
01KF01,D,ILOC,vocational,international,St. Gregorius College voor vmbo-t/havo/vwo,Nieuwegracht 19.0 ,3512LC,UTRECHT,Utrecht,1900-01-01,2013-08-01,False,H,3512lc,ILOC,D,Historical
01VJ08,D,ILOC,vocational,international,Centrale Directie Etty Hillesum Lyceum,Laan van Borgele 60.0 ,7415DJ,DEVENTER,Overijssel,1900-01-01,2013-08-01,False,H,7415dj,ILOC,D,Historical
